RC Number,RC Name,Category,Vendor Number,Vendor Name,Address 1,Address 2,City,State,Zipcode,Amount
23,Swanson School of Engineering,6000,510406,OPTOMEC INC,3911 SINGER BLVD NE,,ALBUQUERQUE,NM,87109,"140,538"
23,Swanson School of Engineering,6000,313019,PANALYTICAL INC,21332 NETWORK PLACE,,CHICAGO,IL,60673-1213,"50,858"
23,Swanson School of Engineering,6000,484456,PANASONIC CORP OF NORTH AMERICA,PO BOX 13887,,NEWARK,NJ,07188,"5,778"
23,Swanson School of Engineering,6000,262518,PAYPAL,774100,4100 SOLUTIONS CENTER,CHICAGO,IL,60677-4001,"3,952"
23,Swanson School of Engineering,6000,393276,PERCEPTIVE SOFTWARE INC,PO BOX 846261,ACCOUNTING DEPT,DALLAS,TX,75284-6261,"1,624"
23,Swanson School of Engineering,6000,109050,PFEIFFER VACUUM TECHNOLOGY INC,PO BOX 414278,,BOSTON,MA,02241,"1,013"
23,Swanson School of Engineering,6000,387413,PHASESPACE INC,1937 OAK PARK BLVD SUITE A,,PLEASANT HILL,CA,94523,"24,950"
23,Swanson School of Engineering,6000,166597,PITTSBURGH VALVE & FITTING CO,PO BOX 4155,49 MEADE AVENUE,PITTSBURGH,PA,15202,"1,967"
23,Swanson School of Engineering,6000,109296,PLANTSCAPE INC,3101 LIBERTY AVE,,PITTSBURGH,PA,15201,"2,388"
23,Swanson School of Engineering,6000,518185,PLUS CONSULTING LLC,505 WASHINGTON AVENUE,,CARNEGIE,PA,15106,"1,750"
23,Swanson School of Engineering,6000,259019,PRISM ENGINEERING INC,723 ELECTRONIC DRIVE,SUITE 200,HORSHAM,PA,19044,"15,404"
23,Swanson School of Engineering,6000,529436,PTV AMERICA INC,9755 SW BARNES RD SUITE 850,,PORTLAND,OR,97225,"4,500"
23,Swanson School of Engineering,6000,509941,PVD PRODUCTS INC,"35 UPTON DRIVE, SUITE 200",,WILMINGTON,MA,01887,"376,850"
23,Swanson School of Engineering,6000,518834,QC LAB EQUIPMENT,PCARD,,,VA,225760000,"1,152"
23,Swanson School of Engineering,6000,109647,QUILL CORP,100 SCHELTER ROAD,,LINCOLNSHIRE,IL,60069,"3,737"
23,Swanson School of Engineering,6000,516598,R2I HOLDINGS LLC,400 E PRATT STREET,11TH FLOOR,BALTIMORE,MD,21202,"12,000"
23,Swanson School of Engineering,6000,109668,RADIOMETER AMERICA INC,2329 SADDLE DRIVE,,ALLISON PARK,PA,15101,"2,149"
23,Swanson School of Engineering,6000,109681,RALPH A HILLER CO,6005 ENTERPRISE DR,,EXPORT,PA,15632,"1,173"
23,Swanson School of Engineering,6000,358302,REGIONAL LEARNING ALLIANCE,850 CRANBERRY WOODS DRIVE,,CRANBERRY TWP,PA,16066,"42,285"
23,Swanson School of Engineering,6000,520837,RETHINK ROBOTICS INC,"27-43 WORMWOOD ST, SUITE 300",,BOSTON,MA,02210,"27,300"
23,Swanson School of Engineering,6000,109881,RFSJ INC,101 MOREWOOD ST,,MT PLEASANT,PA,15666,"1,061"
23,Swanson School of Engineering,6000,241361,RSR ELECTRONICS,365 BLAIR RD,,AVENEL,NJ,07001,"5,459"
23,Swanson School of Engineering,6000,517293,SCRIBE SOFTWARE CORPORATION,1750 ELM STREET,SUITE 200,MANCHESTER,NH,03104,"12,000"
23,Swanson School of Engineering,6000,360897,SHUTTERSTOCK.COM,,,,,10010,"2,559"
23,Swanson School of Engineering,6000,118953,SIGMA-ALDRICH INC,PO BOX 535182,,ATLANTA,GA,30353-5182,"2,168"
23,Swanson School of Engineering,6000,477548,SITEIMPROVE INC,1422 WEST LAKE ST  #314,,MINNEAPOLIS,MN,55408,"4,900"
23,Swanson School of Engineering,6000,260270,SOCIETY OF HISPANIC PROFESSIONAL ENGINEE,SHPE ONLINE CAREER CENTER,2350 CINNAMON RIDGE RD,CHARLOTTESVILLE,VA,22901,"1,305"
23,Swanson School of Engineering,6000,110754,SOCIETY OF RESEARCH ADMINISTRATORS INTER,1901 NORTH MOORE STREET,SUITE 1004,ARLINGOTN,VA,22209,"1,720"
23,Swanson School of Engineering,6000,440977,SOLO STEP INC,2522 WEST 41ST STREET 318,,SIOUX FALLS,SD,57105,"5,950"
23,Swanson School of Engineering,6000,319308,SPARK FUN ELECTRONICS,6175 LONGBOW DR,SUITE 200,BOULDER,CO,80301,"2,320"
23,Swanson School of Engineering,6000,489581,SPEEDGOAT GMBH,WALDEGGSTRASSE 37,,LIEBEFELD,,3097,"17,940"
23,Swanson School of Engineering,6000,431423,STAPLES TECHNOLOGY SOLUTIONS,DEPT ROC,PO BOX 415256,BOSTON,MA,02241-5256,"3,511"
23,Swanson School of Engineering,6000,176948,STRATASYS INC,14950 MARTIN DR,,EDEN PRAIRIE,MN,55344,"1,206"
23,Swanson School of Engineering,6000,174178,STRUERS INC,PO BOX 945540,,ATLANTA,GA,30394-5540,"26,976"
23,Swanson School of Engineering,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,"23,904"
23,Swanson School of Engineering,6000,184133,TARGET OFFICE PRODUCTS INC,620 VANADIUM ROAD,,BRIDGEVILLE,PA,15017,"7,278"
23,Swanson School of Engineering,6000,517076,TECQUIPMENT LTD,BONSALL STREET,LONG EATON,NOTTINGHAM,,NG10 2AN,"1,524"
23,Swanson School of Engineering,6000,507197,TECSCAN SYSTEMS INC,75 BLVD DE MORTAGNE #122,,BOUCHERVILLE,,J4B 6Y4,"18,375"
23,Swanson School of Engineering,6000,111308,TED PELLA INC,PO BOX 492477,,REDDING,CA,96049-2477,"1,733"
23,Swanson School of Engineering,6000,252758,THERMIONICS LABORATORY INC,3106B DEPOT ROAD,,HAYWARD,CA,94545,"2,569"
23,Swanson School of Engineering,6000,111678,UNIFIRST CORP,PO BOX 911526,,DALLAS,TX,75391,"2,256"
23,Swanson School of Engineering,6000,247704,UNITED AD LABEL,,,,,92621,"1,293"
23,Swanson School of Engineering,6000,129130,US AIRWAYS,PO BOX 29655,,PHOENIX,AZ,85038-9655,"1,146"
23,Swanson School of Engineering,6000,287273,VISHAY MEASUREMENTS GROUPS INC,PO BOX 931806,,ATLANTA,GA,31193-1806,"3,724"
23,Swanson School of Engineering,6000,501426,VR3 ENGINEERING LTD,45 DUNLOP PLACE,,STRATFORD,,N5A 6S4,"3,000"
23,Swanson School of Engineering,6000,274007,VWR INTERNATIONAL,405 HERON DRIVE,,BRIDGEPORT,NJ,08014,"2,050"
23,Swanson School of Engineering,6000,185571,W NUHSBAUM INC,1701 S SCHROEDER LANE,,MCHENRY,IL,60050,"1,089"
23,Swanson School of Engineering,6000,119301,WORKSCAPE INC,KNOLL C/O WORKSCAPE,PO BOX 277778,ATLANTA,GA,30384-7778,"1,176"
23,Swanson School of Engineering,6000,313509,WYNN FRICK CONSULTING,241 JENNIE DR,,N HUNTINGDON,PA,15642,"1,164"
23,Swanson School of Engineering,6000,524169,YEI TECHNOLOGY,630 2ND ST,,PORTSMOUTH,OH,45662,"1,368"
23,Swanson School of Engineering,6000,280059,YOKOGAWA CORPORATION OF AMERICA,PO BOX 409220,,ATLANTA,GA,30384-9220,"3,330"
23,Swanson School of Engineering,6400,136824,3D SYSTEMS INC,PO BOX 534963,,ATLANTA,GA,30353-4963,"9,900"
23,Swanson School of Engineering,6400,259369,"ALTDORFER, JOHN P",980 WILLOW DRIVE,,PITTSBURGH,PA,15237,"2,275"
23,Swanson School of Engineering,6400,296988,ALTERNATIVE POWER SOURCES,104 ATLANTIC AVE,,ELIZABETH,PA,15037,"1,355"
23,Swanson School of Engineering,6400,181856,ASCE,PO BOX 79162,ACCOUNTING DEPT,BALTIMORE,MD,21279-0162,"1,300"
23,Swanson School of Engineering,6400,248022,BENACK SOUND PRODUCTIONS INC,97 TERENCE DRIVE,,PITTSBURGH,PA,15236,"4,659"
23,Swanson School of Engineering,6400,361370,CADD EDGE INC,"241 BOSTON POST RD WEST, 2ND FL",,MARLBOROUGH,MA,01752,"2,800"
23,Swanson School of Engineering,6400,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,"8,225"
23,Swanson School of Engineering,6400,103536,DOBIL LABS INC,727 BUTLER ST,ROUTE 8 NORTH,PITTSBURGH,PA,15223,"1,115"
23,Swanson School of Engineering,6400,104531,GATEWAY CLIPPER FLEET,9 STATION SQUARE DOCK,,PITTSBURGH,PA,15219,"7,500"
23,Swanson School of Engineering,6400,509937,GO-U LLC,2310 RIDGE AVENUE,,EVANSTON,IL,60201,"12,747"
23,Swanson School of Engineering,6400,105249,HEWLETT PACKARD,PO BOX 100500,,ATLANTA,GA,30384-0500,"11,912"
23,Swanson School of Engineering,6400,229465,IEEE,IPCC 2006 REGISTRATION CHAIR,7700 WEST PARMER LANE PL30,AUSTIN,TX,78729,"8,795"
23,Swanson School of Engineering,6400,105709,INSTITUTE OF INDUSTRIAL ENGINEERS,PO BOX 930435,,ATLANTA,GA,31193,"3,990"
23,Swanson School of Engineering,6400,325307,JOBTARGET,PO BOX 791122,,BALTIMORE,MD,21279-1122,"2,971"
23,Swanson School of Engineering,6400,322004,KAPLAN INC,KAPLAN HIGHER EDUCATION CORP,PO BOX 203882,DALLAS,TX,75320-3882,"5,650"
23,Swanson School of Engineering,6400,505540,"KARAKILIC YILMAZ, YONCA",125 CHISWICK ROAD,APT 410,BRIGHTON,MA,02135,"1,032"
23,Swanson School of Engineering,6400,513592,"KEASLING, JAY D.",828 CONTRA COSTA AVENUE,,BERKELEY,CA,94707,"1,000"
23,Swanson School of Engineering,6400,491126,KING AND WOOD MALLESONS LAWYERS,5 ZHUJIANG XI ROAD ZHUJIAN NEW TOWN,55F GUANGZHOU INTERNATIONAL FINANCE CENT,GUANGDONG,,510623,"12,592"
23,Swanson School of Engineering,6400,187691,"KOKINI, KLOD",4814 DOE PATH LANE,,LAYFAYETTE,IN,47905,"1,000"
23,Swanson School of Engineering,6400,109179,PITTSBURGH BUSINESS TIMES,PO BOX 52250,,BOULDER,CO,80322-2250,"12,658"
23,Swanson School of Engineering,6400,119108,PITTSBURGH QUARTERLY,36 HABERMAN AVE,,PITTSBURGH,PA,15211-2144,"4,805"
23,Swanson School of Engineering,6400,427655,"PROTECH PROFESSIONAL TECHNICAL SERVICES,",610 BEATTY ROAD,,MONROEVILLE,PA,15146,"3,500"
23,Swanson School of Engineering,6400,242608,QUALITY REPAIR SERVICES LLC,PO BOX 18235,,PITTSBURGH,PA,15236,"1,439"
23,Swanson School of Engineering,6400,516598,R2I HOLDINGS LLC,400 E PRATT STREET,11TH FLOOR,BALTIMORE,MD,21202,"15,600"
23,Swanson School of Engineering,6400,231187,TRIB TOTAL MEDIA,PO BOX 8181,,GREENSBURG,PA,15601,"1,109"
23,Swanson School of Engineering,6400,336154,US DEPARTMENT OF HOMELAND SECURITY,USCIS TEXAS SERVICE CENTER,4141 NORTH SAINT AUGUSTINE ROAD,DALLAS,TX,75227,"4,925"
23,Swanson School of Engineering,6400,149721,YMCA,330 BLVD OF THE ALLIES,,PITTSBURGH,PA,15222,"3,500"
23,Swanson School of Engineering,6700,509941,PVD PRODUCTS INC,"35 UPTON DRIVE, SUITE 200",,WILMINGTON,MA,01887,"2,400"
23,Swanson School of Engineering,6800,100213,AG TRIMBLE CO,2889 GLENMORE AVE,STE 1,PITTSBURGH,PA,15216-2161,"3,383"
23,Swanson School of Engineering,6800,295146,ALPHAGRAPHICS #514,6775 NW 15TH AVENUE,,FORT LAUDERDALE,FL,33309,"4,854"
23,Swanson School of Engineering,6800,259369,"ALTDORFER, JOHN P",980 WILLOW DRIVE,,PITTSBURGH,PA,15237,"5,163"
23,Swanson School of Engineering,6800,441018,FAIRCOUNT LLC,701 N WESTSHORE BOULEVARD,,TAMPA,FL,33609,"1,000"
23,Swanson School of Engineering,6800,132454,FASTSIGNS,1513 SCALP AVE,SUITE 340,JOHNSTOWN,PA,15904,"1,008"
23,Swanson School of Engineering,6800,338703,FEDEX OFFICE AND PRINT CENTER INC,LOCKBOX 841198,PO BOX 672085,DALLAS,TX,75267-2085,"12,128"
23,Swanson School of Engineering,6800,123585,FORWARD LITHOGRAPHY,5840 FORWARD AVE,,PITTSBURGH,PA,15217,"35,785"
23,Swanson School of Engineering,6800,271715,KNEPPER PRESS CORPORATION,CLINTON COMMERCE PARK,2251 SWEENEY DRIVE,CLINTON,PA,15026,"1,423"
23,Swanson School of Engineering,6800,107244,MATERIALS RESEARCH SOCIETY,9800 MCKNIGHT RD,STE 327,PITTSBURGH,PA,15237,"1,250"
23,Swanson School of Engineering,6800,454865,OMNIPRESS,2600 ANDERSON ST,,MADISON,WI,53714,"11,743"
23,Swanson School of Engineering,6800,353889,ON MOTION MEDIA,209 9TH STREET,SUITE 202,PITTSBURGH,PA,15222,"4,200"
23,Swanson School of Engineering,6800,109108,PIANOS N STUFF,468 FREEPORT RD,,PITTSBURGH,PA,15238,"1,117"
23,Swanson School of Engineering,6800,109179,PITTSBURGH BUSINESS TIMES,PO BOX 52250,,BOULDER,CO,80322-2250,"3,788"
23,Swanson School of Engineering,6800,119654,RK STEIN & CO,300 MT LEBANON BLVD,,PITTSBURGH,PA,15234,"1,768"
23,Swanson School of Engineering,6800,110625,SKYLINE DISPLAYS OF PITTSBURGH,56 SEXTON RD,,MCKEES ROCKS,PA,15136,"2,964"
23,Swanson School of Engineering,6800,527755,SOURCE GROUP LLC,"6979 E BROADWAY BLVD, SUITE 109",,TUCSON,AZ,85710,"2,000"
23,Swanson School of Engineering,6800,154544,WILEY-VCH VERLAG GMBH,BOSCHSTRABE 12,D-69469 WEINHEIM,WEINHEIM,,D-69469,"4,008"
23,Swanson School of Engineering,6800,512360,XULON PRESS,2301 LUCIEN WAY,#415,MAITLAND,FL,32751,"2,924"
23,Swanson School of Engineering,6900,176895,AMERICAN ASSOCIATION OF ENGINEERING SOCI,6522 MEADOWRIDGE ROAD SUITE 101,,ELKRIDGE,MD,21075,"1,260"
23,Swanson School of Engineering,6900,154758,ASEE,P.O. BOX 48056-C,CONVENTIONS & SEMINARS,ASHBURN,VA,20146,"2,470"
23,Swanson School of Engineering,6900,105711,INSTITUTE OF INTERNATIONAL EDUCATION,PO BOX 371,,ANNAPOLIS JUNCTION,MD,20701,"2,500"
23,Swanson School of Engineering,6900,107905,NAFSA ASSN OF INTERNATIONAL EDUCATORS,C/O NAFSA PUBLICATIONS CENTER,P O BOX 391,ANNAPOLIS JUNCTION,MD,20701-0391,"1,424"
23,Swanson School of Engineering,6900,364987,NATIONAL GEM CONSORTIUM,1430 DUKE STREET,,ALEXANDRIA,VA,22314,"2,500"
23,Swanson School of Engineering,6900,358302,REGIONAL LEARNING ALLIANCE,850 CRANBERRY WOODS DRIVE,,CRANBERRY TWP,PA,16066,"12,100"
23,Swanson School of Engineering,7100,296988,ALTERNATIVE POWER SOURCES,104 ATLANTIC AVE,,ELIZABETH,PA,15037,"2,463"
23,Swanson School of Engineering,7100,456502,BRUKER NANO INC,PO BOX 347346,,PITTSBURGH,PA,15251-4346,"9,642"
23,Swanson School of Engineering,7100,103536,DOBIL LABS INC,727 BUTLER ST,ROUTE 8 NORTH,PITTSBURGH,PA,15223,"1,287"
23,Swanson School of Engineering,7100,289169,DOPCO MACHINE TOOL SERVICE INC,PO BOX 179,,ARONA,PA,15617,"3,020"
23,Swanson School of Engineering,7100,160923,EDAX INC,6825 SHILOH ROAD EAST,SUITE B7,ALPHARETTA,GA,30005-0000,"17,619"
23,Swanson School of Engineering,7100,187422,FEI COMPANY,2718 PAYSPHERE CIR,,CHICAGO,IL,60674,"23,038"
23,Swanson School of Engineering,7100,104219,FILTECH INC,PO BOX 421,,WEST HOMESTEAD,PA,15120,"1,625"
23,Swanson School of Engineering,7100,188320,HYSITRON INC,10025 VALLEY VIEW ROAD,,EDEN PRAIRIE,MN,55344,"5,280"
23,Swanson School of Engineering,7100,106044,JEOL USA INC,PO BOX 415574,,BOSTON,MA,02241-5574,"28,749"
23,Swanson School of Engineering,7100,204855,JV RIGGING INC,730 GREENSBURG ROAD,PO BOX 4097,NEW KENSINGTON,PA,15068-0000,"1,850"
23,Swanson School of Engineering,7100,106557,LAKE SHORE CRYOTRONICS INC,DEPT L - #1018,,COLUMBUS,OH,43260,"5,249"
23,Swanson School of Engineering,7100,364867,OXFORD INSTRUMENTS AMERICA INC,"300 BAKER AVE, SUITE 150",,CONCORD,MA,01742,"17,600"
23,Swanson School of Engineering,7100,165531,UNIVERSAL MEDICAL SERVICES,823 THIRD AVENUE,,BEAVER FALLS,PA,15010-0000,"1,499"
23,Swanson School of Engineering,7140,342101,LOFTUS ENGINEERS LLC,555 NORTH BELL AVE,,CARNEGIE,PA,15106,"3,455"
23,Swanson School of Engineering,7140,122100,PENNSYLVANIA ROOFING SYSTEMS INC,BOX 209,,BAKERSTOWN,PA,15007,"2,635"
24,Law,6000,130891,ALL OCCASIONS PARTY RENTAL,1060 MONTOUR WEST INDUSTRIAL PARK,,CORAOPOLIS,PA,15108,"1,339"
24,Law,6000,514883,ALLEGHENY HYP CLUB,619 WILLIAM PENN PLACE,,PITTSBURGH,PA,15219,"1,625"
24,Law,6000,100493,AMERICAN ASSN OF LAW LIBRARIES,107 WATERHOUSE ROAD,CONVENTION DATA SERVICES,BOURNE,MA,02532,"2,261"
24,Law,6000,100877,APPLE COMPUTER INC,PO BOX 281877,,ATLANTA,GA,30384,"11,059"
24,Law,6000,311513,ARAMARK,BCEC,415 SUMMER STREET,BOSTON,MA,02210,"7,505"
24,Law,6000,336313,BRANDED SOLUTIONS,1455 SPRING GARDEN AVE,,PITTSBURGH,PA,15212,"1,977"
24,Law,6000,101787,BRODART CO,L-3544,,COLUMBUS,OH,43260-0001,"2,139"
24,Law,6000,529317,CARDIAC LIFE PRODUCTS INC,PO BOX 25755,,ROCHESTER,NY,14625,"1,300"
24,Law,6000,185133,CDW GOVERNMENT INC,75 REMITTANCE DR,SUITE 1515,CHICAGO,IL,60675-1515,"11,610"
24,Law,6000,264211,CONBOY SPECIALTY CO,4723 DOVERDELL DRIVE,,PITTSBURGH,PA,15236-1826,"1,136"
24,Law,6000,495190,CSO RESEARCH INC,PCARD,,,TX,787300000,"2,000"
24,Law,6000,493561,CX MANAGEMENT INC,UNION STATION BUSINESS CENTER,"10 G STREET NE, SUITE 710",WASHINGTON,DC,20002,"1,265"
24,Law,6000,103356,DELL MARKETING LP,DEPT AT 40275,,ATLANTA,GA,31192-0001,"37,971"
24,Law,6000,103373,DEMCO INC,413 NORTH PEARL ST,PO BOX 350,ALBANY,NY,12201-0350,"2,017"
24,Law,6000,291061,EQUAL JUSTICE WORKS,2120 L STREET NW,SUITE 450,WASHINGTON,DC,20037-1541,"2,000"
24,Law,6000,496285,EXAMSOFT WORLDWIDE INC,3600 FAU BLVD SUITE 205,,BOCA RATON,FL,33431,"16,563"
24,Law,6000,358054,EXPEDIA TRAVEL,P O BOX 847677,,DALLAS,TX,75284-7677,"1,107"
24,Law,6000,470395,FACEBOOK,,,,,94304,"2,428"
24,Law,6000,104168,FEDEX,PO BOX 965,,BROOKFIELD,WI,53008,"3,056"
24,Law,6000,104257,FISHER SCIENTIFIC COMPANY LLC,PO BOX 406538,,ATLANTA,GA,30384-6538,"1,375"
24,Law,6000,104384,FRANKLIN INTERIORS,BOX 371161,,PITTSBURGH,PA,15251-7161,"12,111"
24,Law,6000,106722,LENDABLE LINENS,105 WINDSOR CT,,MONROEVILLE,PA,15146,"1,041"
24,Law,6000,123853,LERRO CORP,400 PENN CENTER BLVD,SUITE 721,PITTSBURGH,PA,15235-0000,"3,974"
24,Law,6000,350540,MACY'S,CORPORATE SERVICES,7 WEST 7TH STREET,CINCINNATI,OH,45202,"1,342"
24,Law,6000,231865,NATIONAL ASSOCIATION FOR LAW PLACEMENT,1666 CONNECTICUT AVENUE,SUITE 325,WASHINGTON,DC,20009,"5,088"
24,Law,6000,108468,OFFICE DEPOT INC,PO BOX 198030,,ATLANTA,GA,30384-8030,"12,364"
24,Law,6000,284181,PEGGY BROWNING FUND,1818 MARKET ST,SUITE 2300,PHILADELPHIA,PA,19103,"1,000"
24,Law,6000,273912,PHIPPS GARDEN CENTER,,,Pittsburgh,PA,15232,"8,050"
24,Law,6000,109296,PLANTSCAPE INC,3101 LIBERTY AVE,,PITTSBURGH,PA,15201,"1,115"
24,Law,6000,521768,SHADES OF PAPER,717 H FELLOWSHIP ROAD,,MT LAUREL,NJ,08054,"8,021"
24,Law,6000,521322,SUPRA OFFICE SOLUTIONS INC,PO BOX 201,,BALA CYNWYD,PA,19004,"8,456"
24,Law,6000,184133,TARGET OFFICE PRODUCTS INC,620 VANADIUM ROAD,,BRIDGEVILLE,PA,15017,"8,152"
24,Law,6000,517026,THE NALP FOUNDATION,PCARD,,,KS,200360000,"1,000"
24,Law,6000,482342,THREE RIVERS VIDEO INC,77 POPLAR ST,,CANONSBURG,PA,15317,"11,570"
24,Law,6000,247704,UNITED AD LABEL,,,,,92621,"1,258"
24,Law,6000,119588,UNIVERSITY OF PITTSBURGH BOOK CENTER,4000 FIFTH AVENUE,,PITTSBURGH,PA,15213,"1,069"
24,Law,6400,518950,AIRE CENTRE USA,PO BOX 20292,,NEW YORK,NY,10021-0064,"2,500"
24,Law,6400,295146,ALPHAGRAPHICS #514,6775 NW 15TH AVENUE,,FORT LAUDERDALE,FL,33309,"15,007"
24,Law,6400,529100,EMAG SOLUTIONS LLC,3495 PIEDMONT ROAD BLDG 11 STE 820,,ATLANTA,GA,30305,"1,324"
24,Law,6400,364181,GOOGLE INC,1600 AMPHITHEATRE PARKWAY,,MOUNTAIN VIEW,CA,94043,"5,338"
24,Law,6400,527017,"HANEY-LOPEZ, IAN F",1047 OXFORD STREET,,BERKELEY,CA,94707,"2,000"
24,Law,6400,261575,LANDESBERG DESIGN INC,1219 BINGHAM ST,,PITTSBURGH,PA,15203,"111,309"
24,Law,6400,420452,MELTWATER NEWS US INC,7178 SOLUTION CENTER,,CHICAGO,IL,60677-7001,"5,000"
24,Law,6400,119465,NEIGHBORHOOD LEGAL SERVICES ASSN,928 PENN AVE,ATTN: EDWARD VAN STEVENSON JR,PITTSBURGH,PA,15222-3799,"3,000"
24,Law,6400,515147,NEW PERSPECTIVE COMMUNICATIONS LLC,2949 SMALLMAN ST,,PITTSBURGH,PA,15201,"2,000"
24,Law,6400,331815,OPEN STORAGE SOLUTIONS,2 CASTLEVIEW DRIVE,,BRAMPTON,,L6T 5S9,"2,268"
24,Law,6400,109296,PLANTSCAPE INC,3101 LIBERTY AVE,,PITTSBURGH,PA,15201,"1,135"
24,Law,6400,500126,"SICILIA, AMY L",108 CONNIE PARK DRIVE,,MCKEES ROCKS,PA,15136,"1,400"
24,Law,6500,100512,AMERICAN BAR ASSOCIATION,PO BOX 4745,,CAROL STREAM,IL,60197,"8,555"
24,Law,6500,372253,BLOOMBERG,BNA,PO BOX 17009,BALTIMORE,MD,21297-1009,"4,564"
24,Law,6500,514791,CHINA LAW BOOK COMPANY,FENGTAI QU LIAN HUA,CHI XI LI LAW PUBLISHER BUILDING,BEIJING,,100073,"1,128"
24,Law,6500,102737,COMMERCE CLEARING HOUSE INC,PO BOX 4307,,CAROL STREAM,IL,60197-4307,"6,760"
24,Law,6500,104632,GEORGE T BISEL CO INC,C/O JOSEPH P DENTI,1265 TIDEWOOD DRIVE,BETHEL PARK,PA,15102,"8,539"
24,Law,6500,366147,HF GROUP LLC,8844 MAYFIELD ROAD,,CHESTERLAND,OH,44026,"2,616"
24,Law,6500,106641,LAW JOURNAL PRESS,345 PARK AVE S,,NEW YORK,NY,10010,"7,088"
24,Law,6500,418103,LEGAL INTELLIGENCER,1617 JFK BLVD.,SUITE 1750,PHILADELPHIA,PA,19103,"1,638"
24,Law,6500,106762,LEXIS-NEXIS ACADEMIC AND LIBRARY SOLUTIO,PO BOX 2314,,CAROL STREAM,IL,60132-2314,"42,857"
24,Law,6500,272453,LEXISNEXIS MATTHEW BENDER,1275 BROADWAY,,ALBANY,NY,12204,"104,978"
24,Law,6500,107118,MANHATTAN PUBLISHING CO DIV OF US & EURO,PO BOX 850,,CROTON,NY,10520,"1,886"
24,Law,6500,108010,NATIONAL CONSUMER LAW CENTER,18 TREMONT ST,STE 400,BOSTON,MA,02108,"1,498"
24,Law,6500,108891,PENNSYLVANIA BAR INSTITUTE,104 S ST,PO BOX 1027,HARRISBURG,PA,17108,"9,278"
24,Law,6500,109406,PRACTICING LAW INSTITUTE,810 SEVENTH AVENUE 25TH FLOOR,,NEW YORK,NY,10019,"9,556"
24,Law,6500,378680,PROQUEST LLC,REFWORKS,789 E EISENHOWER PKWY,ANN ARBOR,MI,48106-1346,"2,684"
24,Law,6500,109843,RESEARCH INSTITUTE OF AMERICA,PO BOX 6159,,CAROL STREAM,IL,60197-6159,"1,183"
24,Law,6500,290936,THOMSON REUTERS-WEST,PO BOX 6292,WEST-  PAYMENT CENTER,CAROL STREAM,IL,60197-6292,"25,001"
24,Law,6500,128383,WEST PAYMENT CENTER,PO BOX 6187,,CAROL STREAM,IL,60197-6187,"313,227"
24,Law,6500,112513,WILLIAM S HEIN AND CO INC,1285 MAIN ST,,BUFFALO,NY,14209-1987,"58,536"
24,Law,6500,460612,WOLTERS KLUWER LAW & BUSINESS,4829 INNOVATION WAY,,CHICAGO,IL,60682-0048,"14,335"
24,Law,6500,213019,YBP LIBRARY SERVICES,P O BOX 277991,,ATLANTA,GA,30384-7991,"16,844"
24,Law,6600,356402,SYMPLICITY CORPORATION,1560 WILSON BLVD,STE 550,ARLINGTON,VA,22209,"8,500"
24,Law,6800,139296,BANKSVILLE EXPRESS PRINTING,2239 BANKSVILLE RD,,PITTSBURGH,PA,15216,"7,114"
24,Law,6800,261575,LANDESBERG DESIGN INC,1219 BINGHAM ST,,PITTSBURGH,PA,15203,"6,216"
24,Law,6800,436404,RR DONNELLEY,PO BOX 538602,,ATLANTA,GA,30353-8602,"15,920"
24,Law,6900,100330,ALLEGHENY COUNTY BAR ASSN,400 KOPPERS BLDG,436 SEVENTH AVE,PITTSBURGH,PA,15219,"1,390"
24,Law,6900,100493,AMERICAN ASSN OF LAW LIBRARIES,107 WATERHOUSE ROAD,CONVENTION DATA SERVICES,BOURNE,MA,02532,"1,684"
24,Law,6900,100512,AMERICAN BAR ASSOCIATION,PO BOX 4745,,CAROL STREAM,IL,60197,"14,560"
24,Law,6900,132396,AMERICAN SOCIETY OF INTERNATIONAL LAW,P.O. BOX 79516,,BALTIMORE,MD,21279-0516,"5,000"
24,Law,6900,219032,ASSOCIATION OF AMERICAN LAW SCHOOLS,PO BOX 79327,GREATER LOCK BOX DEPARTMENT,BALTIMORE,MD,21279-0327,"14,075"
24,Law,6900,416611,ATTORNEY REGISTRATION,ADMINISTRATION OFFICE OF PA COURTS,P O BOX 46,CAMP HILL,PA,17001-0046,"1,200"
24,Law,6900,527520,GEPPETIO CATERING INC,4505 QUEENSBURY ROAD,,RIVERDALE,MD,20737,"1,659"
24,Law,6900,111819,UNIVERSITY OF DENVER,11131735LPUP FI PN L,PO BOX 100600,DENVER,CO,80250,"5,000"
24,Law,7100,481407,CROWLEY COMPANY,5111 PEGASUS COURT SUITE M,,FREDERICK,MD,21704,"1,607"
24,Law,7100,491767,SU INSURANCE COMPANY,9667 S 20TH STREET,,OAK CREEK,WI,53154,"3,718"
24,Law,7300,334021,SOLDIERS & SAILORS MEMORIAL HALL,4141 5TH AVENUE,,PITTSBURGH,PA,15213,"4,100"
24,Law,7700,204776,MARSH USA INC,P O BOX 281915,,ATLANTA,GA,30384,"5,674"
25,GSPIA,6000,100580,AMERICAN ECONOMIC ASSN,PO BOX 307026,,NASHVILLE,TN,37203,"2,700"
